SMILES_OF_LEFT_MMP,SMILES_OF_RIGHT_MMP,ID_OF_LEFT_MMP,ID_OF_RIGHT_MMP,SMIRKS_OF_TRANSFORMATION,SMILES_OF_CONTEXT,SET_OF_LEFT_MMP,SET_OF_RIGHT_MMP,STEP,SCORE
COc1ccccc1N1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2cccc(CNC(=O)c3ccc4ccccc4c3)c2)CC1,generated_clogP_IdenticalMurckoScaffold_555,CHEMBL127807_clogP_training_6,C([*:1])[*:2]>>c1cc(C[*:2])cc([*:1])c1,COc1ccccc1N1CCN(C[*:1])CC1.O=C(N[*:2])c1ccc2ccccc2c1,IdenticalMurckoScaffold,training,30.0,0.6197088360786438
COc1ccccc1N1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2cccc(CNC(=O)c3ccc4ccccc4c3)c2)CC1,generated_clogP_IdenticalMurckoScaffold_555,CHEMBL127807_clogP_training_6,O=C(NC[*:1])[*:2]>>O=C(NCc1cccc([*:1])c1)[*:2],COc1ccccc1N1CCN(C[*:1])CC1.c1ccc2cc([*:2])ccc2c1,IdenticalMurckoScaffold,training,30.0,0.6197088360786438
COc1ccccc1N1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2ccccc2CNC(=O)c2ccc3ccccc3c2)CC1,generated_clogP_IdenticalMurckoScaffold_555,CHEMBL126312_clogP_training_399,O=C(NC[*:1])[*:2]>>O=C(NCc1ccccc1[*:1])[*:2],COc1ccccc1N1CCN(C[*:1])CC1.c1ccc2cc([*:2])ccc2c1,IdenticalMurckoScaffold,training,30.0,0.6197088360786438
COc1ccccc1N1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2cccc(CNC(=O)c3ccc4ccccc4c3)c2)CC1,generated_clogP_IdenticalMurckoScaffold_555,CHEMBL127807_clogP_training_6,C([*:1])[*:2]>>c1cc(C[*:2])cc([*:1])c1,COc1ccccc1N1CCN([*:2])CC1.O=C(NC[*:1])c1ccc2ccccc2c1,IdenticalMurckoScaffold,training,30.0,0.6197088360786438
COc1ccccc1N1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2ccccc2CNC(=O)c2ccc3ccccc3c2)CC1,generated_clogP_IdenticalMurckoScaffold_555,CHEMBL126312_clogP_training_399,C([*:1])[*:2]>>c1ccc([*:1])c(C[*:2])c1,COc1ccccc1N1CCN([*:2])CC1.O=C(NC[*:1])c1ccc2ccccc2c1,IdenticalMurckoScaffold,training,30.0,0.6197088360786438
COc1ccccc1N1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2cccc(CNC(=O)c3ccc4ccccc4c3)c2)CC1,generated_clogP_IdenticalMurckoScaffold_555,CHEMBL127807_clogP_training_6,C(C[*:1])[*:2]>>c1cc(C[*:2])cc(C[*:1])c1,COc1ccccc1N1CCN([*:2])CC1.O=C(N[*:1])c1ccc2ccccc2c1,IdenticalMurckoScaffold,training,30.0,0.6197088360786438
COc1ccccc1N1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2ccccc2CNC(=O)c2ccc3ccccc3c2)CC1,generated_clogP_IdenticalMurckoScaffold_555,CHEMBL126312_clogP_training_399,C(C[*:1])[*:2]>>c1ccc(C[*:1])c(C[*:2])c1,COc1ccccc1N1CCN([*:2])CC1.O=C(N[*:1])c1ccc2ccccc2c1,IdenticalMurckoScaffold,training,30.0,0.6197088360786438
COc1ccccc1N1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2cccc(CNC(=O)c3ccc4ccccc4c3)c2)CC1,generated_clogP_IdenticalMurckoScaffold_555,CHEMBL127807_clogP_training_6,O=C(NCC[*:1])[*:2]>>O=C(NCc1cccc(C[*:1])c1)[*:2],COc1ccccc1N1CCN([*:1])CC1.c1ccc2cc([*:2])ccc2c1,IdenticalMurckoScaffold,training,30.0,0.6197088360786438
COc1ccccc1N1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2ccccc2CNC(=O)c2ccc3ccccc3c2)CC1,generated_clogP_IdenticalMurckoScaffold_555,CHEMBL126312_clogP_training_399,C([*:1])[*:2]>>c1ccc([*:1])c(C[*:2])c1,COc1ccccc1N1CCN(C[*:1])CC1.O=C(N[*:2])c1ccc2ccccc2c1,IdenticalMurckoScaffold,training,30.0,0.6197088360786438
COc1ccccc1N1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2ccccc2CNC(=O)c2ccc3ccccc3c2)CC1,generated_clogP_IdenticalMurckoScaffold_555,CHEMBL126312_clogP_training_399,O=C(NCC[*:1])[*:2]>>O=C(NCc1ccccc1C[*:1])[*:2],COc1ccccc1N1CCN([*:1])CC1.c1ccc2cc([*:2])ccc2c1,IdenticalMurckoScaffold,training,30.0,0.6197088360786438
CC(C)Oc1ccccc1N1CCN(Cc2cccc(CN(C)S(C)(=O)=O)c2)CC1,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N(C)C3CCCCC3)c2)CC1,generated_clogP_IdenticalMurckoScaffold_648,CHEMBL292107_clogP_training_328,CS(=O)(=O)N(C[*:1])[*:2]>>O=C(N(C1CCCCC1)[*:2])[*:1],CC(C)Oc1ccccc1N1CCN(Cc2cccc([*:1])c2)CC1.C[*:2],IdenticalMurckoScaffold,training,32.0,0.8147633671760559
CC(C)Oc1ccccc1N1CCN(Cc2cccc(CN(C)S(C)(=O)=O)c2)CC1,CCCCN(CCCC)C(=O)c1cccc(CN2CCN(c3ccccc3OC(C)C)CC2)c1,generated_clogP_IdenticalMurckoScaffold_648,CHEMBL59167_clogP_training_28,O=S(=O)(N(C[*:1])[*:2])[*:3]>>O=C(N(CCC[*:2])CCC[*:3])[*:1],CC(C)Oc1ccccc1N1CCN(Cc2cccc([*:1])c2)CC1.C[*:2].C[*:3],IdenticalMurckoScaffold,training,32.0,0.8147633671760559
CC(C)Oc1ccccc1N1CCN(Cc2cccc(CN(C)S(C)(=O)=O)c2)CC1,CCCCN(CCCC)C(=O)c1cccc(CN2CCN(c3ccccc3OC(C)C)CC2)c1,generated_clogP_IdenticalMurckoScaffold_648,CHEMBL59167_clogP_training_28,CS(=O)(=O)N(C[*:1])[*:2]>>CCCCN(CCC[*:2])C(=O)[*:1],CC(C)Oc1ccccc1N1CCN(Cc2cccc([*:1])c2)CC1.C[*:2],IdenticalMurckoScaffold,training,32.0,0.8147633671760559
CC(C)Oc1ccccc1N1CCN(Cc2cccc(CN(C)S(C)(=O)=O)c2)CC1,CCCCN(CCCC)C(=O)c1cccc(CN2CCN(c3ccccc3OC(C)C)CC2)c1,generated_clogP_IdenticalMurckoScaffold_648,CHEMBL59167_clogP_training_28,CN(C[*:1])S(=O)(=O)[*:2]>>CCCCN(CCC[*:2])C(=O)[*:1],CC(C)Oc1ccccc1N1CCN(Cc2cccc([*:1])c2)CC1.C[*:2],IdenticalMurckoScaffold,training,32.0,0.8147633671760559
CC(C)Oc1ccccc1N1CCN(Cc2cccc(CN(C)S(C)(=O)=O)c2)CC1,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N(C)C3CCCCC3)c2)CC1,generated_clogP_IdenticalMurckoScaffold_648,CHEMBL292107_clogP_training_328,CN(C[*:1])S(=O)(=O)[*:2]>>O=C(N(C1CCCCC1)[*:2])[*:1],CC(C)Oc1ccccc1N1CCN(Cc2cccc([*:1])c2)CC1.C[*:2],IdenticalMurckoScaffold,training,32.0,0.8147633671760559
CC(C)Oc1ccccc1N1CCN(Cc2cccc(CN(C)S(C)(=O)=O)c2)CC1,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)Nc3ccc(F)cc3)c2)CC1,generated_clogP_IdenticalMurckoScaffold_648,CHEMBL61926_clogP_training_9,CN(C[*:1])S(C)(=O)=O>>O=C(Nc1ccc(F)cc1)[*:1],CC(C)Oc1ccccc1N1CCN(Cc2cccc([*:1])c2)CC1,IdenticalMurckoScaffold,training,32.0,0.8147633671760559
CC(C)Oc1ccccc1N1CCN(Cc2cccc(CN(C)S(C)(=O)=O)c2)CC1,CCCCN(CCCC)C(=O)c1cccc(CN2CCN(c3ccccc3OC(C)C)CC2)c1,generated_clogP_IdenticalMurckoScaffold_648,CHEMBL59167_clogP_training_28,CN(C[*:1])S(C)(=O)=O>>CCCCN(CCCC)C(=O)[*:1],CC(C)Oc1ccccc1N1CCN(Cc2cccc([*:1])c2)CC1,IdenticalMurckoScaffold,training,32.0,0.8147633671760559
CC(C)Oc1ccccc1N1CCN(Cc2cccc(CN(C)S(C)(=O)=O)c2)CC1,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N(C)C3CCCCC3)c2)CC1,generated_clogP_IdenticalMurckoScaffold_648,CHEMBL292107_clogP_training_328,CN(C[*:1])S(C)(=O)=O>>CN(C(=O)[*:1])C1CCCCC1,CC(C)Oc1ccccc1N1CCN(Cc2cccc([*:1])c2)CC1,IdenticalMurckoScaffold,training,32.0,0.8147633671760559
CC(C)Oc1ccccc1N1CCN(Cc2cccc(CN(C)S(C)(=O)=O)c2)CC1,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCCCC3)c2)CC1,generated_clogP_IdenticalMurckoScaffold_648,CHEMBL303982_clogP_training_392,CN(C[*:1])S(C)(=O)=O>>O=C(N1CCCCCCC1)[*:1],CC(C)Oc1ccccc1N1CCN(Cc2cccc([*:1])c2)CC1,IdenticalMurckoScaffold,training,32.0,0.8147633671760559
COc1ccccc1N1CCN(CCN2CCN(c3ccccc3OC)CC2)CC1,COc1ccccc1N1CCN(Cc2cc(CN3CCN(c4ccccc4OC)CC3)c3cccccc2-3)CC1,generated_clogP_IdenticalMurckoScaffold_676,CHEMBL2207641_clogP_training_78,C(C[*:1])[*:2]>>c1ccc2c(C[*:2])cc(C[*:1])c-2cc1,COc1ccccc1N1CCN([*:2])CC1.COc1ccccc1N1CCN([*:1])CC1,IdenticalMurckoScaffold,training,33.0,1.0
COc1ccccc1N1CCN(CCN2CCN(c3ccccc3OC)CC2)CC1,COc1ccccc1N1CCN(Cc2cc(CN3CCN(c4ccccc4OC)CC3)c3cccccc2-3)CC1,generated_clogP_IdenticalMurckoScaffold_676,CHEMBL2207641_clogP_training_78,C([*:1])[*:2]>>c1ccc2c(C[*:2])cc([*:1])c-2cc1,COc1ccccc1N1CCN(C[*:1])CC1.COc1ccccc1N1CCN([*:2])CC1,IdenticalMurckoScaffold,training,33.0,1.0
COc1ccccc1N1CCN(CCOc2ccccc2)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_IdenticalMurckoScaffold_711,CHEMBL542542_clogP_training_46,O([*:1])[*:2]>>Clc1ccc(OCC[*:2])c([*:1])c1,COc1ccccc1N1CCN(CC[*:1])CC1.c1ccc([*:2])cc1,IdenticalMurckoScaffold,training,34.0,1.0
COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCO)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_IdenticalMurckoScaffold_775,CHEMBL542542_clogP_training_46,OCCO[*:1]>>c1ccc(CCO[*:1])cc1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2[*:1])CC1,IdenticalMurckoScaffold,training,36.0,0.9157998561859132
COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCO)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_IdenticalMurckoScaffold_775,CHEMBL542542_clogP_training_46,OC[*:1]>>c1ccc(C[*:1])cc1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OC[*:1])CC1,IdenticalMurckoScaffold,training,36.0,0.9157998561859132
COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCO)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_IdenticalMurckoScaffold_775,CHEMBL542542_clogP_training_46,O[*:1]>>c1ccc([*:1])cc1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCC[*:1])CC1,IdenticalMurckoScaffold,training,36.0,0.9157998561859132
COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCO)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_IdenticalMurckoScaffold_775,CHEMBL542542_clogP_training_46,OCC[*:1]>>c1ccc(CC[*:1])cc1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2O[*:1])CC1,IdenticalMurckoScaffold,training,36.0,0.9157998561859132
COc1ccccc1N1CCN(CCN2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_IdenticalMurckoScaffold_905,CHEMBL542542_clogP_training_46,C1CN([*:1])CCN1[*:2]>>Clc1ccc(OCC[*:1])c([*:2])c1,COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,IdenticalMurckoScaffold,training,39.0,1.0
COc1ccccc1N1CCN(CCNS(=O)(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2ccccc2CNC(=O)c2ccc3ccccc3c2)CC1,generated_clogP_IdenticalMurckoScaffold_896,CHEMBL126312_clogP_training_399,O=S(=O)(NCC[*:1])[*:2]>>O=C(NCc1ccccc1C[*:1])[*:2],COc1ccccc1N1CCN([*:1])CC1.c1ccc2cc([*:2])ccc2c1,IdenticalMurckoScaffold,training,39.0,1.0
COc1ccccc1N1CCN(CCNS(=O)(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2cccc(CNC(=O)c3ccc4ccccc4c3)c2)CC1,generated_clogP_IdenticalMurckoScaffold_896,CHEMBL127807_clogP_training_6,O=S(=O)(NCC[*:1])[*:2]>>O=C(NCc1cccc(C[*:1])c1)[*:2],COc1ccccc1N1CCN([*:1])CC1.c1ccc2cc([*:2])ccc2c1,IdenticalMurckoScaffold,training,39.0,1.0
COc1ccccc1N1CCN(CCNS(=O)(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2ccccc2CNC(=O)c2ccc3ccccc3c2)CC1,generated_clogP_IdenticalMurckoScaffold_896,CHEMBL126312_clogP_training_399,O=S(=O)(NC[*:1])[*:2]>>O=C(NCc1ccccc1[*:1])[*:2],COc1ccccc1N1CCN(C[*:1])CC1.c1ccc2cc([*:2])ccc2c1,IdenticalMurckoScaffold,training,39.0,1.0
COc1ccccc1N1CCN(CCNS(=O)(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2cccc(CNC(=O)c3ccc4ccccc4c3)c2)CC1,generated_clogP_IdenticalMurckoScaffold_896,CHEMBL127807_clogP_training_6,O=S(=O)(NC[*:1])[*:2]>>O=C(NCc1cccc([*:1])c1)[*:2],COc1ccccc1N1CCN(C[*:1])CC1.c1ccc2cc([*:2])ccc2c1,IdenticalMurckoScaffold,training,39.0,1.0
COc1ccccc1N1CCN(CCc2cc(Cl)ccc2O)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_IdenticalMurckoScaffold_1151,CHEMBL542542_clogP_training_46,O[*:1]>>c1ccc(CCO[*:1])cc1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2[*:1])CC1,IdenticalMurckoScaffold,training,45.0,0.6039966344833374
COc1ccccc1N1CCN(CCc2cc(Cl)ccc2O)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_IdenticalMurckoScaffold_1151,CHEMBL542542_clogP_training_46,[*:1][H]>>c1ccc(CC[*:1])cc1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2O[*:1])CC1,IdenticalMurckoScaffold,training,45.0,0.6039966344833374
c1ccc(N2CCN(CCCCN3CCN(c4ccccn4)CC3)CC2)cc1,Clc1ccc(OCCc2ccccc2)c(CCCN2CCN(c3ccccn3)CC2)c1,generated_clogP_IdenticalMurckoScaffold_1265,CHEMBL11581_clogP_training_436,C1CN([*:1])CCN1C[*:2]>>Clc1ccc(OCC[*:1])c([*:2])c1,c1ccc(N2CCN(CCC[*:2])CC2)nc1.c1ccc([*:1])cc1,IdenticalMurckoScaffold,training,48.0,1.0
O=C1NCCN1CCCCN1C2CCC1c1c([nH]c3ccc(F)cc13)C2,O=C(CCCN1C2CCC1c1c([nH]c3ccc(F)cc13)C2)c1ccc(F)cc1,generated_clogP_IdenticalMurckoScaffold_1334,CHEMBL38151_clogP_training_452,O=C1NCCN1C[*:1]>>O=C(c1ccc(F)cc1)[*:1],Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1CCC[*:1],IdenticalMurckoScaffold,training,50.0,0.8277350068092346
O=C1NCCN1CCCCN1C2CCC1c1c([nH]c3ccc(F)cc13)C2,O=C(CCCCN1C2CCC1c1c([nH]c3ccc(F)cc13)C2)c1ccccc1,generated_clogP_IdenticalMurckoScaffold_1334,CHEMBL37385_clogP_training_235,O=C1NCCN1[*:1]>>O=C(c1ccccc1)[*:1],Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1CCCC[*:1],IdenticalMurckoScaffold,training,50.0,0.8277350068092346
O=C1NCCN1CCCCN1C2CCC1c1c([nH]c3ccc(F)cc13)C2,O=C(CCCCN1C2CCC1c1c([nH]c3ccc(F)cc13)C2)c1ccc(F)cc1,generated_clogP_IdenticalMurckoScaffold_1334,CHEMBL291254_clogP_training_220,O=C1NCCN1[*:1]>>O=C(c1ccc(F)cc1)[*:1],Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1CCCC[*:1],IdenticalMurckoScaffold,training,50.0,0.8277350068092346
O=C1NCCN1CCCCN1C2CCC1c1c([nH]c3ccc(F)cc13)C2,O=C(CCCCN1C2CCC1c1c([nH]c3ccc(F)cc13)C2)c1ccccc1,generated_clogP_IdenticalMurckoScaffold_1334,CHEMBL37385_clogP_training_235,O=C1NCCN1C[*:1]>>O=C(C[*:1])c1ccccc1,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1CCC[*:1],IdenticalMurckoScaffold,training,50.0,0.8277350068092346
COc1ccccc1N1CCN(CCn2cc(CCc3ccccc3)nn2)CC1,COc1ccccc1N1CCN(CCCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_IdenticalMurckoScaffold_1470,CHEMBL11380_clogP_training_23,c1c(C[*:1])nnn1[*:2]>>Clc1ccc(OC[*:1])c(C[*:2])c1,COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc(C[*:1])cc1,IdenticalMurckoScaffold,training,53.0,1.0
COc1ccccc1N1CCN(CCn2cc(CCc3ccccc3)nn2)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_IdenticalMurckoScaffold_1470,CHEMBL542542_clogP_training_46,c1c(C[*:1])nnn1[*:2]>>Clc1ccc(OC[*:1])c([*:2])c1,COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc(C[*:1])cc1,IdenticalMurckoScaffold,training,53.0,1.0
COc1ccccc1N1CCN(CCn2cc(CCc3ccccc3)nn2)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_IdenticalMurckoScaffold_1470,CHEMBL542542_clogP_training_46,c1c(CC[*:1])nnn1[*:2]>>Clc1ccc(OCC[*:1])c([*:2])c1,COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,IdenticalMurckoScaffold,training,53.0,1.0
COc1ccccc1N1CCN(CCn2cc(CCc3ccccc3)nn2)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_IdenticalMurckoScaffold_1470,CHEMBL542542_clogP_training_46,c1c([*:1])nnn1CC[*:2]>>Clc1ccc(O[*:1])c(CC[*:2])c1,COc1ccccc1N1CCN([*:2])CC1.c1ccc(CC[*:1])cc1,IdenticalMurckoScaffold,training,53.0,1.0
