SMILES_OF_LEFT_MMP,SMILES_OF_RIGHT_MMP,ID_OF_LEFT_MMP,ID_OF_RIGHT_MMP,SMIRKS_OF_TRANSFORMATION,SMILES_OF_CONTEXT,SET_OF_LEFT_MMP,SET_OF_RIGHT_MMP,STEP,SCORE
Cc1ccccc1N1CCNCC1,N#Cc1ccccc1N1CCNCC1,generated_HTR1A_NoFilter_687,CHEMBL275943_HTR1A_training_1626,C[*:1]>>N#C[*:1],c1ccc([*:1])c(N2CCNCC2)c1,NoFilter,training,82.0,0.7471868991851807
Cc1ccccc1N1CCNCC1,CC(C)Oc1ccccc1N1CCNCC1,generated_HTR1A_NoFilter_687,CHEMBL9669_HTR1A_training_919,C[*:1]>>CC(C)O[*:1],c1ccc([*:1])c(N2CCNCC2)c1,NoFilter,training,82.0,0.7471868991851807
Cc1ccccc1N1CCNCC1,Fc1ccccc1N1CCNCC1,generated_HTR1A_NoFilter_687,CHEMBL9429_HTR1A_training_758,C[*:1]>>F[*:1],c1ccc([*:1])c(N2CCNCC2)c1,NoFilter,training,82.0,0.7471868991851807
Cc1ccccc1N1CCNCC1,COc1ccccc1N1CCNCC1,generated_HTR1A_NoFilter_687,1346_HTR1A_training_615,C[*:1]>>CO[*:1],c1ccc([*:1])c(N2CCNCC2)c1,NoFilter,training,82.0,0.7471868991851807
Cc1ccccc1N1CCNCC1,CCOc1ccccc1N1CCNCC1,generated_HTR1A_NoFilter_687,CHEMBL273923_HTR1A_training_164,C[*:1]>>CCO[*:1],c1ccc([*:1])c(N2CCNCC2)c1,NoFilter,training,82.0,0.7471868991851807
Cc1ccccc1N1CCNCC1,CCCc1ccccc1N1CCNCC1,generated_HTR1A_NoFilter_687,CHEMBL9870_HTR1A_training_38,C[*:1]>>CCC[*:1],c1ccc([*:1])c(N2CCNCC2)c1,NoFilter,training,82.0,0.7471868991851807
Cc1ccccc1N1CCNCC1,CCc1ccccc1N1CCNCC1,generated_HTR1A_NoFilter_687,CHEMBL9467_HTR1A_training_934,C[*:1]>>CC[*:1],c1ccc([*:1])c(N2CCNCC2)c1,NoFilter,training,82.0,0.7471868991851807
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCCC(=O)c2ccccc2)CC1,generated_HTR1A_NoFilter_740,CHEMBL158850_HTR1A_test_70,C1CN([*:1])CCC1CN[*:2]>>O=C(CCC[*:2])[*:1],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCN=C2CC(c3ccccc3)=NN(C)C2=O)CC1,generated_HTR1A_NoFilter_740,CHEMBL311479_HTR1A_test_33,C1CN([*:1])CCC1CN[*:2]>>CN1N=C([*:1])CC(=N[*:2])C1=O,COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCN2C(=O)NC(C)(c3ccccc3)C2=O)CC1,generated_HTR1A_NoFilter_740,CHEMBL1098307_HTR1A_test_28,C1CN([*:1])CCC1CN[*:2]>>CC1([*:1])NC(=O)N(C[*:2])C1=O,COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccccc2)CC1,generated_HTR1A_NoFilter_740,CHEMBL141419_HTR1A_test_22,C1CN([*:1])CCC1CN[*:2]>>O=C(C=C[*:1])NCC[*:2],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(Cc2cnn(-c3ccccc3)c2)CC1,generated_HTR1A_NoFilter_740,CHEMBL379602_HTR1A_test_629,C1CN([*:1])CCC1CNC[*:2]>>c1nn([*:1])cc1[*:2],COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCNC(=O)c2ccccc2)CC1,generated_HTR1A_NoFilter_740,CHEMBL106854_HTR1A_test_696,C1CN([*:1])CCC1CNC[*:2]>>O=C(NC[*:2])[*:1],COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCNC(=O)CCCc2ccccc2)CC1,generated_HTR1A_NoFilter_740,CHEMBL26539_HTR1A_test_628,C1CN([*:1])CCC1CNC[*:2]>>O=C(CCC[*:1])NCCC[*:2],COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCC(OC(N)=O)c2ccccc2)CC1,generated_HTR1A_NoFilter_740,67282756_HTR1A_test_520,C1CN([*:1])CCC1CNC[*:2]>>NC(=O)OC(C[*:2])[*:1],COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCC(=NO)c2ccccc2)CC1,generated_HTR1A_NoFilter_740,CHEMBL135669_HTR1A_test_129,C1CN([*:1])CCC1CN[*:2]>>ON=C([*:2])[*:1],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCC(=O)c2ccccc2)CC1,generated_HTR1A_NoFilter_740,CHEMBL347837_HTR1A_test_1,C1CN([*:1])CCC1CN[*:2]>>O=C(CC[*:2])[*:1],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCn2c(O)c3ccccc3c2-c2ccccc2)CC1,generated_HTR1A_NoFilter_740,CHEMBL296081_HTR1A_test_138,C1CN([*:1])CCC1CN[*:2]>>Oc1c2ccccc2c([*:1])n1[*:2],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCn2c(=O)ccc(=O)n2-c2ccccc2)CC1,generated_HTR1A_NoFilter_740,45482879_HTR1A_test_567,C1CN([*:1])CCC1CN[*:2]>>O=c1ccc(=O)n([*:1])n1CC[*:2],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCC(=O)c2ccccc2)CC1,generated_HTR1A_NoFilter_740,CHEMBL134676_HTR1A_test_218,C1CN([*:1])CCC1CN[*:2]>>O=C([*:2])[*:1],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCCC(=O)NCc2ccccc2)CC1,generated_HTR1A_NoFilter_740,CHEMBL495120_HTR1A_test_360,C1CN([*:1])CCC1CN[*:2]>>O=C(CCC[*:2])NC[*:1],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCN(C(=O)c2ccccc2)c2ccccn2)CC1,generated_HTR1A_NoFilter_740,CHEMBL410521_HTR1A_test_370,C1CN([*:1])CCC1CN[*:2]>>O=C(N(c1ccccn1)[*:2])[*:1],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCNC(=O)c2ccccc2)CC1,generated_HTR1A_NoFilter_740,CHEMBL26188_HTR1A_test_446,C1CN([*:1])CCC1CN[*:2]>>O=C(NCC[*:2])[*:1],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCn2c(=O)ccc(=O)n2-c2ccccc2)CC1,generated_HTR1A_NoFilter_740,45482876_HTR1A_test_512,C1CN([*:1])CCC1CN[*:2]>>O=c1ccc(=O)n([*:1])n1C[*:2],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCC(OC(N)=O)c2ccccc2)CC1,generated_HTR1A_NoFilter_740,67282756_HTR1A_test_520,C1CN([*:1])CCC1CN[*:2]>>NC(=O)OC([*:2])[*:1],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCn2c(=O)ccc(=O)n2-c2ccccc2)CC1,generated_HTR1A_NoFilter_740,45482876_HTR1A_test_512,C1CN([*:1])CCC1CNC[*:2]>>O=c1ccc(=O)n([*:1])n1CC[*:2],COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccc(OC(CCN2CCN(c3ccccc3OC)CC2)c2ccccc2)cc1,generated_HTR1A_NoFilter_740,CHEMBL135730_HTR1A_test_577,C1CN([*:1])CCC1CN[*:2]>>COc1ccc(OC([*:2])[*:1])cc1,COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCNC(=O)CCCc2ccccc2)CC1,generated_HTR1A_NoFilter_740,CHEMBL26539_HTR1A_test_628,C1CN([*:1])CCC1CN[*:2]>>O=C(CCC[*:1])NCC[*:2],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCNC(=O)c2ccccc2)CC1,generated_HTR1A_NoFilter_740,CHEMBL106854_HTR1A_test_696,C1CN([*:1])CCC1CN[*:2]>>O=C(N[*:2])[*:1],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCC(O)c2ccccc2)CC1,generated_HTR1A_NoFilter_740,CHEMBL135293_HTR1A_test_175,C1CN([*:1])CCC1CN[*:2]>>OC([*:2])[*:1],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCNC(=O)c2ccccc2)CC1,generated_HTR1A_NoFilter_740,CHEMBL26188_HTR1A_test_446,C1CN([*:1])CCC1CNC[*:2]>>O=C(NCCC[*:2])[*:1],COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(Cc2cn(-c3ccccc3)c3ccccc23)CC1,generated_HTR1A_NoFilter_740,CHEMBL3121435_HTR1A_test_615,C1CN([*:1])CCC1CNC[*:2]>>c1ccc2c(c1)c([*:2])cn2[*:1],COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCCC(=O)NCc2ccccc2)CC1,generated_HTR1A_NoFilter_740,CHEMBL495120_HTR1A_test_360,C1CN([*:1])CCC1CNC[*:2]>>O=C(CCCC[*:2])NC[*:1],COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(Cc2cccc(N3CCNCC3)c2)CC1,COc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCCC3)c2)CC1,generated_HTR1A_NoFilter_714,CHEMBL64274_HTR1A_test_168,C1CN([*:1])CCN1>>O=C(N1CCCCCC1)[*:1],COc1ccccc1N1CCN(Cc2cccc([*:1])c2)CC1,NoFilter,test,83.0,0.9915550351142884
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCC(=O)c2ccccc2)CC1,generated_HTR1A_NoFilter_740,CHEMBL347837_HTR1A_test_1,C1CN([*:1])CCC1CNC[*:2]>>O=C(CCC[*:2])[*:1],COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccccc2)CC1,generated_HTR1A_NoFilter_740,CHEMBL141419_HTR1A_test_22,C1CN([*:1])CCC1CNC[*:2]>>O=C(C=C[*:1])NCCC[*:2],COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCN2C(=O)NC(C)(c3ccccc3)C2=O)CC1,generated_HTR1A_NoFilter_740,CHEMBL1098307_HTR1A_test_28,C1CN([*:1])CCC1CNC[*:2]>>CC1([*:1])NC(=O)N(CC[*:2])C1=O,COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCN=C2CC(c3ccccc3)=NN(C)C2=O)CC1,generated_HTR1A_NoFilter_740,CHEMBL311479_HTR1A_test_33,C1CN([*:1])CCC1CNC[*:2]>>CN1N=C([*:1])CC(=NC[*:2])C1=O,COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
CCCCN1CCN(c2cccc(N3CCNCC3)c2OC)CC1,CCCCN1CCN(c2ccccc2OC)CC1,generated_HTR1A_NoFilter_713,10354670_HTR1A_test_205,C1CN([*:1])CCN1>>[*:1][H],CCCCN1CCN(c2cccc([*:1])c2OC)CC1,NoFilter,test,83.0,0.9870228171348572
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCC(=NO)c2ccccc2)CC1,generated_HTR1A_NoFilter_740,CHEMBL135669_HTR1A_test_129,C1CN([*:1])CCC1CNC[*:2]>>ON=C(C[*:2])[*:1],COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCC(O)c2ccccc2)CC1,generated_HTR1A_NoFilter_740,CHEMBL135293_HTR1A_test_175,C1CN([*:1])CCC1CNC[*:2]>>OC(C[*:2])[*:1],COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCC(=O)c2ccccc2)CC1,generated_HTR1A_NoFilter_740,CHEMBL134676_HTR1A_test_218,C1CN([*:1])CCC1CNC[*:2]>>O=C(C[*:2])[*:1],COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCCC(=O)c2ccccc2)CC1,generated_HTR1A_NoFilter_740,CHEMBL158850_HTR1A_test_70,C1CN([*:1])CCC1CNC[*:2]>>O=C(CCCC[*:2])[*:1],COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCN(C(=O)c2ccccc2)c2ccccn2)CC1,generated_HTR1A_NoFilter_740,CHEMBL410521_HTR1A_test_370,C1CN([*:1])CCC1CNC[*:2]>>O=C(N(C[*:2])c1ccccn1)[*:1],COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,NoFilter,test,83.0,0.9855834245681764
c1ccc2c(N3CCNCC3CN3CCNCC3)cccc2c1,c1ccc2c(N3CCNCC3)cccc2c1,generated_HTR1A_NoFilter_755,CHEMBL277120_HTR1A_training_1619,C1CN(C[*:1])CCN1>>[*:1][H],c1ccc2c(N3CCNCC3[*:1])cccc2c1,NoFilter,training,84.0,0.7657489180564879
Cc1ccccc1N1CCN(CC2CCN(CCc3ccccc3)CC2)CC1,Cc1ccccc1N1CCN(Cc2cccc(C(O)c3ccccc3)c2)CC1,generated_HTR1A_NoFilter_824,CHEMBL340268_HTR1A_training_1392,C1CN(CC[*:1])CCC1C[*:2]>>OC(c1cccc(C[*:2])c1)[*:1],Cc1ccccc1N1CCN([*:2])CC1.c1ccc([*:1])cc1,NoFilter,training,86.0,0.9590511918067932
Cc1ccccc1N1CCN(CC2CCN(CCc3ccccc3)CC2)CC1,Cc1ccccc1N1CCN(Cc2ccc(C(O)c3ccccc3)cc2)CC1,generated_HTR1A_NoFilter_824,CHEMBL1161120_HTR1A_training_62,C1CN(CC[*:1])CCC1C[*:2]>>OC(c1ccc(C[*:2])cc1)[*:1],Cc1ccccc1N1CCN([*:2])CC1.c1ccc([*:1])cc1,NoFilter,training,86.0,0.9590511918067932
Cc1ccccc1N1CCN(CC2CCN(CCc3ccccc3)CC2)CC1,Cc1ccccc1N1CCN(Cc2ccccc2C(O)c2ccccc2)CC1,generated_HTR1A_NoFilter_824,CHEMBL135047_HTR1A_validation_13,C1CN(CC[*:1])CCC1C[*:2]>>OC(c1ccccc1C[*:2])[*:1],Cc1ccccc1N1CCN([*:2])CC1.c1ccc([*:1])cc1,NoFilter,validation,86.0,0.9590511918067932
Cc1ccccc1N1CCN(CC2CCN(CCc3ccccc3)CC2)CC1,Cc1ccccc1N1CCN(Cc2cccc(C(O)c3ccccc3)c2)CC1,generated_HTR1A_NoFilter_824,CHEMBL340268_HTR1A_training_1392,C1CN(CC[*:1])CCC1[*:2]>>OC(c1cccc([*:2])c1)[*:1],Cc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,NoFilter,training,86.0,0.9590511918067932
Cc1ccccc1N1CCN(CC2CCN(CCc3ccccc3)CC2)CC1,Cc1ccccc1N1CCN(Cc2ccc(C(O)c3ccccc3)cc2)CC1,generated_HTR1A_NoFilter_824,CHEMBL1161120_HTR1A_training_62,C1CN(CC[*:1])CCC1[*:2]>>OC(c1ccc([*:2])cc1)[*:1],Cc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,NoFilter,training,86.0,0.9590511918067932
Cc1ccccc1N1CCN(CC2CCN(CCc3ccccc3)CC2)CC1,Cc1ccccc1N1CCN(Cc2ccccc2C(O)c2ccccc2)CC1,generated_HTR1A_NoFilter_824,CHEMBL135047_HTR1A_validation_13,C1CN(CC[*:1])CCC1[*:2]>>OC(c1ccccc1[*:2])[*:1],Cc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,NoFilter,validation,86.0,0.9590511918067932
Cc1ccc(CCNCCN2CCN(c3ccccc3)CC2)cc1,Cc1ccc(S(=O)(=O)NCCCCN2CCN(c3ccccc3)CC2)cc1,generated_HTR1A_NoFilter_964,CHEMBL209176_HTR1A_test_688,C(C[*:1])NCC[*:2]>>O=S(=O)(NCCCC[*:1])[*:2],Cc1ccc([*:2])cc1.c1ccc(N2CCN([*:1])CC2)cc1,NoFilter,test,89.0,0.7552956342697144
Cc1ccc(CCNCCN2CCN(c3ccccc3)CC2)cc1,Cc1ccc(S(=O)(=O)NCCCCN2CCN(c3ccccc3)CC2)cc1,generated_HTR1A_NoFilter_964,CHEMBL209176_HTR1A_test_688,C(C[*:1])N[*:2]>>O=S(=O)(NCC[*:2])[*:1],Cc1ccc([*:1])cc1.c1ccc(N2CCN(CC[*:2])CC2)cc1,NoFilter,test,89.0,0.7552956342697144
Cc1ccc(CCNCCN2CCN(c3ccccc3)CC2)cc1,Cc1ccc(S(=O)(=O)NCCCCN2CCN(c3ccccc3)CC2)cc1,generated_HTR1A_NoFilter_964,CHEMBL209176_HTR1A_test_688,C(C[*:1])NC[*:2]>>O=S(=O)(NCCC[*:2])[*:1],Cc1ccc([*:1])cc1.c1ccc(N2CCN(C[*:2])CC2)cc1,NoFilter,test,89.0,0.7552956342697144
NCCNc1ccc(N2CCNCC2)c2ccccc12,c1ccc2c(N3CCNCC3)cccc2c1,generated_HTR1A_NoFilter_985,CHEMBL277120_HTR1A_training_1619,NCCN[*:1]>>[*:1][H],c1ccc2c([*:1])ccc(N3CCNCC3)c2c1,NoFilter,training,90.0,0.8878684043884277
NCc1cccc(N2CCNCC2)c1,Clc1cccc(N2CCNCC2)c1,generated_HTR1A_NoFilter_1049,CHEMBL478_HTR1A_test_212,NC[*:1]>>Cl[*:1],c1cc(N2CCNCC2)cc([*:1])c1,NoFilter,test,91.0,0.6689451336860657
NCc1cccc(N2CCNCC2)c1,FC(F)(F)c1cccc(N2CCNCC2)c1,generated_HTR1A_NoFilter_1049,CHEMBL274866_HTR1A_test_80,NC[*:1]>>FC(F)(F)[*:1],c1cc(N2CCNCC2)cc([*:1])c1,NoFilter,test,91.0,0.6689451336860657
Cc1ccccc1N1CCN(CCc2ccccc2N2CCNCC2)CC1,Cc1ccccc1Sc1ccccc1N1CCNCC1,generated_HTR1A_NoFilter_1165,53237671_HTR1A_training_91,C1CN([*:1])CCN1CC[*:2]>>S([*:1])[*:2],Cc1ccccc1[*:1].c1ccc([*:2])c(N2CCNCC2)c1,NoFilter,training,93.0,0.9959172010421752
COc1ccccc1N1CCN(CCNC2CCNCC2)CC1,COc1ccccc1N1CCN(CCC(O)c2cccs2)CC1,generated_HTR1A_NoFilter_1252,CHEMBL135939_HTR1A_test_608,C1CC(N[*:1])CCN1>>OC(c1cccs1)[*:1],COc1ccccc1N1CCN(CC[*:1])CC1,NoFilter,test,95.0,0.9943981170654296
COc1ccccc1N1CCN(CCNC2CCNCC2)CC1,CCCCCN1CCN(c2ccccc2OC)CC1,generated_HTR1A_NoFilter_1252,CHEMBL1269289_HTR1A_test_510,C1CC(N[*:1])CCN1>>CCC[*:1],COc1ccccc1N1CCN(CC[*:1])CC1,NoFilter,test,95.0,0.9943981170654296
