SMILES_OF_LEFT_MMP,SMILES_OF_RIGHT_MMP,ID_OF_LEFT_MMP,ID_OF_RIGHT_MMP,SMIRKS_OF_TRANSFORMATION,SMILES_OF_CONTEXT,SET_OF_LEFT_MMP,SET_OF_RIGHT_MMP,STEP,SCORE
COC1CN(CCc2ccccc2)CCC1C1CCN(Cc2ccccc2)CC1,CCc1c(-c2ccccc2)nc(O)n1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_792,CHEMBL91498_DRD2_training_1382,C1CN(CC[*:1])CC(O[*:2])C1[*:3]>>Oc1nc([*:1])c(C[*:2])n1[*:3],C[*:2].c1ccc(CN2CCC([*:3])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,30.0,0.6834505796432495
COC1CN(CCc2ccccc2)CCC1C1CCN(Cc2ccccc2)CC1,Cc1c(-c2ccccc2)n(C)c(=O)n1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_792,CHEMBL328739_DRD2_training_620,C1CN(CC[*:1])CC(O[*:2])C1[*:3]>>Cn1c([*:1])c([*:2])n([*:3])c1=O,C[*:2].c1ccc(CN2CCC([*:3])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,30.0,0.6834505796432495
COC1CN(CCc2ccccc2)CCC1C1CCN(Cc2ccccc2)CC1,Cc1c(-c2ccccc2)n(C)c(=O)n1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_792,CHEMBL328739_DRD2_training_620,C1CN(CC[*:1])CC(O[*:2])C1[*:3]>>Cc1c([*:1])n([*:2])c(=O)n1[*:3],C[*:2].c1ccc(CN2CCC([*:3])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,30.0,0.6834505796432495
COC1CN(CCc2ccccc2)CCC1C1CCN(Cc2ccccc2)CC1,Cc1nn(C2CCN(Cc3ccccc3)CC2)cc1-c1ccccc1,generated_DRD2_CompoundSimilarity_792,CHEMBL279247_DRD2_training_389,C1CN(CC[*:1])CC(O[*:2])C1[*:3]>>c1c([*:1])c([*:2])nn1[*:3],C[*:2].c1ccc(CN2CCC([*:3])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,30.0,0.6834505796432495
COC1CN(CCc2ccccc2)CCC1C1CCN(Cc2ccccc2)CC1,Cc1c(-c2ccccc2)nc(O)n1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_792,CHEMBL91162_DRD2_training_266,C1CN(CC[*:1])CC(O[*:2])C1[*:3]>>Oc1nc([*:1])c([*:2])n1[*:3],C[*:2].c1ccc(CN2CCC([*:3])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,30.0,0.6834505796432495
CCC1CN(CCCc2ccccc2)CCN1CC1CCN(Cc2ccccc2)CC1,CCc1c(-c2ccccc2)nc(O)n1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_785,CHEMBL91498_DRD2_training_1382,C(CN1CCN(C[*:1])C([*:2])C1)C[*:3]>>Oc1nc([*:3])c([*:2])n1[*:1],CC[*:2].c1ccc(CN2CCC([*:1])CC2)cc1.c1ccc([*:3])cc1,CompoundSimilarity,training,30.0,0.8806269764900208
COC1CN(CCc2ccccc2)CCC1C1CCN(Cc2ccccc2)CC1,Cc1c(-c2ccccc2)n[nH]c1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_792,CHEMBL281195_DRD2_training_712,C1CN(CC[*:1])CC(O[*:2])C1[*:3]>>n1[nH]c([*:3])c([*:2])c1[*:1],C[*:2].c1ccc(CN2CCC([*:3])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,30.0,0.6834505796432495
COC1CN(CCc2ccccc2)CCC1C1CCN(Cc2ccccc2)CC1,Cn1c(-c2ccccc2)cn(C2CCN(Cc3ccccc3)CC2)c1=O,generated_DRD2_CompoundSimilarity_792,CHEMBL91669_DRD2_training_39,C1CN(CC[*:1])CC(O[*:2])C1[*:3]>>O=c1n([*:3])cc([*:1])n1[*:2],C[*:2].c1ccc(CN2CCC([*:3])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,30.0,0.6834505796432495
Nc1ccccc1N1CCN(Cc2ccccc2)CC1,Oc1ccccc1N1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_884,CHEMBL100952_DRD2_training_292,N[*:1]>>O[*:1],c1ccc(CN2CCN(c3ccccc3[*:1])CC2)cc1,CompoundSimilarity,training,31.0,0.916083037853241
Nc1ccccc1N1CCN(Cc2ccccc2)CC1,c1ccc(CN2CCN(c3ccccc3)CC2)cc1,generated_DRD2_CompoundSimilarity_884,CHEMBL101032_DRD2_training_953,N[*:1]>>[*:1][H],c1ccc(CN2CCN(c3ccccc3[*:1])CC2)cc1,CompoundSimilarity,training,31.0,0.916083037853241
CN1CCN(Cc2ccccc2)CC1C1CCN(Cc2ccccc2)CC1,c1ccc(CN2CCC(c3cc(-c4ccccc4)n[nH]3)CC2)cc1,generated_DRD2_CompoundSimilarity_890,CHEMBL25938_DRD2_training_1485,CN1CCN(C[*:1])CC1[*:2]>>c1c([*:1])n[nH]c1[*:2],c1ccc(CN2CCC([*:2])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,32.0,0.8682357668876648
CN1CCN(Cc2ccccc2)CC1C1CCN(Cc2ccccc2)CC1,CCc1c(-c2ccccc2)nc(O)n1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_890,CHEMBL91498_DRD2_training_1382,CN1CCN(C[*:1])CC1[*:2]>>CCc1c([*:1])nc(O)n1[*:2],c1ccc(CN2CCC([*:2])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,32.0,0.8682357668876648
CN1CCN(Cc2ccccc2)CC1C1CCN(Cc2ccccc2)CC1,Oc1nc(-c2ccccc2)cn1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_890,CHEMBL93958_DRD2_training_969,CN1CCN(C[*:1])CC1[*:2]>>Oc1nc([*:1])cn1[*:2],c1ccc(CN2CCC([*:2])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,32.0,0.8682357668876648
CN1CCN(Cc2ccccc2)CC1C1CCN(Cc2ccccc2)CC1,Cc1c(-c2ccccc2)n[nH]c1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_890,CHEMBL281195_DRD2_training_712,CN1CCN(C[*:1])CC1[*:2]>>Cc1c([*:1])n[nH]c1[*:2],c1ccc(CN2CCC([*:2])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,32.0,0.8682357668876648
CN1CCN(Cc2ccccc2)CC1C1CCN(Cc2ccccc2)CC1,Cc1c(-c2ccccc2)nc(O)n1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_890,CHEMBL91162_DRD2_training_266,CN1CCN(C[*:1])CC1[*:2]>>Cc1c([*:1])nc(O)n1[*:2],c1ccc(CN2CCC([*:2])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,32.0,0.8682357668876648
CN1CCN(Cc2ccccc2)CC1C1CCN(Cc2ccccc2)CC1,Cn1c(-c2ccccc2)cn(C2CCN(Cc3ccccc3)CC2)c1=O,generated_DRD2_CompoundSimilarity_890,CHEMBL91669_DRD2_training_39,C1CN([*:1])C([*:2])CN1C[*:3]>>O=c1n([*:2])cc([*:3])n1[*:1],C[*:1].c1ccc(CN2CCC([*:2])CC2)cc1.c1ccc([*:3])cc1,CompoundSimilarity,training,32.0,0.8682357668876648
CN1CCN(Cc2ccccc2)CC1C1CCN(Cc2ccccc2)CC1,Cc1c(-c2ccccc2)nc(O)n1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_890,CHEMBL91162_DRD2_training_266,C1CN([*:1])C([*:2])CN1C[*:3]>>Oc1nc([*:3])c([*:1])n1[*:2],C[*:1].c1ccc(CN2CCC([*:2])CC2)cc1.c1ccc([*:3])cc1,CompoundSimilarity,training,32.0,0.8682357668876648
CN1CCN(Cc2ccccc2)CC1C1CCN(Cc2ccccc2)CC1,Cc1nn(C2CCN(Cc3ccccc3)CC2)cc1-c1ccccc1,generated_DRD2_CompoundSimilarity_890,CHEMBL279247_DRD2_training_389,C1CN([*:1])C([*:2])CN1C[*:3]>>c1c([*:3])c([*:1])nn1[*:2],C[*:1].c1ccc(CN2CCC([*:2])CC2)cc1.c1ccc([*:3])cc1,CompoundSimilarity,training,32.0,0.8682357668876648
CN1CCN(Cc2ccccc2)CC1C1CCN(Cc2ccccc2)CC1,Cc1c(-c2ccccc2)n(C)c(=O)n1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_890,CHEMBL328739_DRD2_training_620,C1CN([*:1])C([*:2])CN1C[*:3]>>Cc1c([*:3])n([*:1])c(=O)n1[*:2],C[*:1].c1ccc(CN2CCC([*:2])CC2)cc1.c1ccc([*:3])cc1,CompoundSimilarity,training,32.0,0.8682357668876648
CN1CCN(Cc2ccccc2)CC1C1CCN(Cc2ccccc2)CC1,Cc1c(-c2ccccc2)n(C)c(=O)n1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_890,CHEMBL328739_DRD2_training_620,C1CN([*:1])C([*:2])CN1C[*:3]>>Cn1c([*:3])c([*:1])n([*:2])c1=O,C[*:1].c1ccc(CN2CCC([*:2])CC2)cc1.c1ccc([*:3])cc1,CompoundSimilarity,training,32.0,0.8682357668876648
CN1CCN(Cc2ccccc2)CC1C1CCN(Cc2ccccc2)CC1,Cc1c(-c2ccccc2)n[nH]c1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_890,CHEMBL281195_DRD2_training_712,C1CN([*:1])C([*:2])CN1C[*:3]>>n1[nH]c([*:2])c([*:1])c1[*:3],C[*:1].c1ccc(CN2CCC([*:2])CC2)cc1.c1ccc([*:3])cc1,CompoundSimilarity,training,32.0,0.8682357668876648
CN1CCN(Cc2ccccc2)CC1C1CCN(Cc2ccccc2)CC1,CCc1c(-c2ccccc2)nc(O)n1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_890,CHEMBL91498_DRD2_training_1382,C1CN([*:1])C([*:2])CN1C[*:3]>>Oc1nc([*:3])c(C[*:1])n1[*:2],C[*:1].c1ccc(CN2CCC([*:2])CC2)cc1.c1ccc([*:3])cc1,CompoundSimilarity,training,32.0,0.8682357668876648
CN1CCN(Cc2ccccc2)CC1C1CCN(Cc2ccccc2)CC1,Cc1c(-c2ccccc2)n(C)c(=O)n1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_890,CHEMBL328739_DRD2_training_620,CN1CCN(C[*:1])CC1[*:2]>>Cc1c([*:1])n(C)c(=O)n1[*:2],c1ccc(CN2CCC([*:2])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,32.0,0.8682357668876648
CN1CCN(Cc2ccccc2)CC1C1CCN(Cc2ccccc2)CC1,Cc1nn(C2CCN(Cc3ccccc3)CC2)cc1-c1ccccc1,generated_DRD2_CompoundSimilarity_890,CHEMBL279247_DRD2_training_389,CN1CCN(C[*:1])CC1[*:2]>>Cc1nn([*:2])cc1[*:1],c1ccc(CN2CCC([*:2])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,32.0,0.8682357668876648
CN1CCN(Cc2ccccc2)CC1C1CCN(Cc2ccccc2)CC1,Cn1c(-c2ccccc2)cn(C2CCN(Cc3ccccc3)CC2)c1=O,generated_DRD2_CompoundSimilarity_890,CHEMBL91669_DRD2_training_39,CN1CCN(C[*:1])CC1[*:2]>>Cn1c([*:1])cn([*:2])c1=O,c1ccc(CN2CCC([*:2])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,32.0,0.8682357668876648
CN1CCN(Cc2ccccc2)CC1C1CCN(Cc2ccccc2)CC1,O=C(Nc1ccccc1)NC1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_890,CHEMBL91621_DRD2_training_42,CN1CCN(C[*:1])CC1[*:2]>>O=C(N[*:2])N[*:1],c1ccc(CN2CCC([*:2])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,32.0,0.8682357668876648
CN1CCN(CCCCN2CCN(c3ccccc3)CC2)CC1,c1ccc(CCCCN2CCN(c3ccccc3)CC2)cc1,generated_DRD2_CompoundSimilarity_955,CHEMBL85879_DRD2_training_1273,CN1CCN([*:1])CC1>>c1ccc([*:1])cc1,c1ccc(N2CCN(CCCC[*:1])CC2)cc1,CompoundSimilarity,training,33.0,0.9621751308441162
NC1CCN(CC2CCN(Cc3ccccc3)CC2)CC1c1ccccc1,Cc1c(-c2ccccc2)n(C)c(=O)n1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_985,CHEMBL328739_DRD2_training_620,NC1CCN(C[*:1])CC1[*:2]>>Cc1c([*:2])n(C)c(=O)n1[*:1],c1ccc(CN2CCC([*:1])CC2)cc1.c1ccc([*:2])cc1,CompoundSimilarity,training,34.0,0.738387942314148
NC1CCN(CC2CCN(Cc3ccccc3)CC2)CC1c1ccccc1,O=C(Nc1ccccc1)NC1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_985,CHEMBL91621_DRD2_training_42,NC1CCN(C[*:1])CC1[*:2]>>O=C(N[*:1])N[*:2],c1ccc(CN2CCC([*:1])CC2)cc1.c1ccc([*:2])cc1,CompoundSimilarity,training,34.0,0.738387942314148
NC1CCN(CC2CCN(Cc3ccccc3)CC2)CC1c1ccccc1,Cn1c(-c2ccccc2)cn(C2CCN(Cc3ccccc3)CC2)c1=O,generated_DRD2_CompoundSimilarity_985,CHEMBL91669_DRD2_training_39,NC1CCN(C[*:1])CC1[*:2]>>Cn1c([*:2])cn([*:1])c1=O,c1ccc(CN2CCC([*:1])CC2)cc1.c1ccc([*:2])cc1,CompoundSimilarity,training,34.0,0.738387942314148
NC1CCN(CC2CCN(Cc3ccccc3)CC2)CC1c1ccccc1,Cc1c(-c2ccccc2)n[nH]c1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_985,CHEMBL281195_DRD2_training_712,NC1CCN(C[*:1])CC1[*:2]>>Cc1c([*:2])n[nH]c1[*:1],c1ccc(CN2CCC([*:1])CC2)cc1.c1ccc([*:2])cc1,CompoundSimilarity,training,34.0,0.738387942314148
NC1CCN(CC2CCN(Cc3ccccc3)CC2)CC1c1ccccc1,Oc1nc(-c2ccccc2)cn1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_985,CHEMBL93958_DRD2_training_969,NC1CCN(C[*:1])CC1[*:2]>>Oc1nc([*:2])cn1[*:1],c1ccc(CN2CCC([*:1])CC2)cc1.c1ccc([*:2])cc1,CompoundSimilarity,training,34.0,0.738387942314148
NC1CCN(CC2CCN(Cc3ccccc3)CC2)CC1c1ccccc1,c1ccc(CN2CCC(c3cc(-c4ccccc4)n[nH]3)CC2)cc1,generated_DRD2_CompoundSimilarity_985,CHEMBL25938_DRD2_training_1485,NC1CCN(C[*:1])CC1[*:2]>>c1c([*:2])n[nH]c1[*:1],c1ccc(CN2CCC([*:1])CC2)cc1.c1ccc([*:2])cc1,CompoundSimilarity,training,34.0,0.738387942314148
CN1CCN(CCCCc2ccccc2)CC1,c1ccc(CCCCN2CCN(c3ccccc3)CC2)cc1,generated_DRD2_CompoundSimilarity_998,CHEMBL85879_DRD2_training_1273,C[*:1]>>c1ccc([*:1])cc1,c1ccc(CCCCN2CCN([*:1])CC2)cc1,CompoundSimilarity,training,34.0,0.62569659948349
NC1CCN(CC2CCN(Cc3ccccc3)CC2)CC1c1ccccc1,Cc1nn(C2CCN(Cc3ccccc3)CC2)cc1-c1ccccc1,generated_DRD2_CompoundSimilarity_985,CHEMBL279247_DRD2_training_389,NC1CCN(C[*:1])CC1[*:2]>>Cc1nn([*:1])cc1[*:2],c1ccc(CN2CCC([*:1])CC2)cc1.c1ccc([*:2])cc1,CompoundSimilarity,training,34.0,0.738387942314148
NC1CCN(CC2CCN(Cc3ccccc3)CC2)CC1c1ccccc1,Cc1c(-c2ccccc2)nc(O)n1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_985,CHEMBL91162_DRD2_training_266,NC1CCN(C[*:1])CC1[*:2]>>Cc1c([*:2])nc(O)n1[*:1],c1ccc(CN2CCC([*:1])CC2)cc1.c1ccc([*:2])cc1,CompoundSimilarity,training,34.0,0.738387942314148
NC1CCN(CC2CCN(Cc3ccccc3)CC2)CC1c1ccccc1,CCc1c(-c2ccccc2)nc(O)n1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_985,CHEMBL91498_DRD2_training_1382,NC1CCN(C[*:1])CC1[*:2]>>CCc1c([*:2])nc(O)n1[*:1],c1ccc(CN2CCC([*:1])CC2)cc1.c1ccc([*:2])cc1,CompoundSimilarity,training,34.0,0.738387942314148
CN1CCN(Cc2ccccc2)CCC1CC1CCN(Cc2ccccc2)CC1,Cc1c(-c2ccccc2)n(C)c(=O)n1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_1009,CHEMBL328739_DRD2_training_620,C1CN(C[*:1])CCN([*:2])C1C[*:3]>>Cc1c([*:1])n([*:2])c(=O)n1[*:3],C[*:2].c1ccc(CN2CCC([*:3])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,34.0,0.9076488018035888
CN1CCN(Cc2ccccc2)CCC1CC1CCN(Cc2ccccc2)CC1,Cc1nn(C2CCN(Cc3ccccc3)CC2)cc1-c1ccccc1,generated_DRD2_CompoundSimilarity_1009,CHEMBL279247_DRD2_training_389,C1CN(C[*:1])CCN([*:2])C1C[*:3]>>c1c([*:1])c([*:2])nn1[*:3],C[*:2].c1ccc(CN2CCC([*:3])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,34.0,0.9076488018035888
CN1CCN(Cc2ccccc2)CCC1CC1CCN(Cc2ccccc2)CC1,Cn1c(-c2ccccc2)cn(C2CCN(Cc3ccccc3)CC2)c1=O,generated_DRD2_CompoundSimilarity_1009,CHEMBL91669_DRD2_training_39,C1CN(C[*:1])CCN([*:2])C1C[*:3]>>O=c1n([*:3])cc([*:1])n1[*:2],C[*:2].c1ccc(CN2CCC([*:3])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,34.0,0.9076488018035888
CN1CCN(Cc2ccccc2)CCC1CC1CCN(Cc2ccccc2)CC1,Cc1c(-c2ccccc2)n(C)c(=O)n1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_1009,CHEMBL328739_DRD2_training_620,C1CN(C[*:1])CCN([*:2])C1C[*:3]>>Cn1c([*:1])c([*:2])n([*:3])c1=O,C[*:2].c1ccc(CN2CCC([*:3])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,34.0,0.9076488018035888
CN1CCN(Cc2ccccc2)CCC1CC1CCN(Cc2ccccc2)CC1,Cc1c(-c2ccccc2)n[nH]c1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_1009,CHEMBL281195_DRD2_training_712,C1CN(C[*:1])CCN([*:2])C1C[*:3]>>n1[nH]c([*:3])c([*:2])c1[*:1],C[*:2].c1ccc(CN2CCC([*:3])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,34.0,0.9076488018035888
CN1CCN(Cc2ccccc2)CCC1CC1CCN(Cc2ccccc2)CC1,CCc1c(-c2ccccc2)nc(O)n1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_1009,CHEMBL91498_DRD2_training_1382,C1CN(C[*:1])CCN([*:2])C1C[*:3]>>Oc1nc([*:1])c(C[*:2])n1[*:3],C[*:2].c1ccc(CN2CCC([*:3])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,34.0,0.9076488018035888
CN1CCN(Cc2ccccc2)CCC1CC1CCN(Cc2ccccc2)CC1,Cc1c(-c2ccccc2)nc(O)n1C1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_1009,CHEMBL91162_DRD2_training_266,C1CN(C[*:1])CCN([*:2])C1C[*:3]>>Oc1nc([*:1])c([*:2])n1[*:3],C[*:2].c1ccc(CN2CCC([*:3])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,34.0,0.9076488018035888
NCC1CN(c2ccccc2)CCN1C1CCN(Cc2ccccc2)CC1,O=C(Nc1ccccc1)NC1CCN(Cc2ccccc2)CC1,generated_DRD2_CompoundSimilarity_1055,CHEMBL91621_DRD2_training_42,NCC1CN([*:1])CCN1[*:2]>>O=C(N[*:2])N[*:1],c1ccc(CN2CCC([*:2])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,35.0,0.9055783748626708
NCC1CN(c2ccccc2)CCN1C1CCN(Cc2ccccc2)CC1,c1ccc(CN2CCC(c3cc(-c4ccccc4)n[nH]3)CC2)cc1,generated_DRD2_CompoundSimilarity_1055,CHEMBL25938_DRD2_training_1485,NCC1CN([*:1])CCN1[*:2]>>c1c([*:1])n[nH]c1[*:2],c1ccc(CN2CCC([*:2])CC2)cc1.c1ccc([*:1])cc1,CompoundSimilarity,training,35.0,0.9055783748626708
