SMILES_OF_LEFT_MMP,SMILES_OF_RIGHT_MMP,ID_OF_LEFT_MMP,ID_OF_RIGHT_MMP,SMIRKS_OF_TRANSFORMATION,SMILES_OF_CONTEXT,SET_OF_LEFT_MMP,SET_OF_RIGHT_MMP,STEP,SCORE
COc1ccccc1N1CCN(CCCCN2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_ScaffoldSimilarity_371,CHEMBL542542_clogP_training_46,C1CN([*:1])CCN1CC[*:2]>>Clc1ccc(OCC[*:1])c([*:2])c1,COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,ScaffoldSimilarity,training,23.0,0.6034066081047058
COc1ccccc1N1CCN(CCCCN2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccc(-c3ccccc3)cc2)CC1,generated_clogP_ScaffoldSimilarity_371,CHEMBL126746_clogP_training_171,C1CN([*:1])CCN1[*:2]>>O=C(C=Cc1ccc([*:1])cc1)N[*:2],COc1ccccc1N1CCN(CCCC[*:2])CC1.c1ccc([*:1])cc1,ScaffoldSimilarity,training,23.0,0.6034066081047058
COc1ccccc1N1CCN(CCCCN2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_ScaffoldSimilarity_371,CHEMBL11380_clogP_training_23,C1CN([*:1])CCN1C[*:2]>>Clc1ccc(OCC[*:1])c([*:2])c1,COc1ccccc1N1CCN(CCC[*:2])CC1.c1ccc([*:1])cc1,ScaffoldSimilarity,training,23.0,0.6034066081047058
CCOc1ccccc1N1CCN(Cc2cn(-c3ccccc3)c(O)n2)CC1,CCOc1ccccc1N1CCN(Cc2cn(-c3ccccc3)c(-c3ccccc3)n2)CC1,generated_clogP_ScaffoldSimilarity_495,CHEMBL143744_clogP_training_10,O[*:1]>>c1ccc([*:1])cc1,CCOc1ccccc1N1CCN(Cc2cn(-c3ccccc3)c([*:1])n2)CC1,ScaffoldSimilarity,training,27.0,0.7097859382629395
Oc1nc2cccc(N3CCN(Cc4ccccc4)CC3)c2o1,Oc1nc2cccc(N3CCN(Cc4cccc(-c5cccc(Cl)c5)c4)CC3)c2o1,generated_clogP_ScaffoldSimilarity_511,CHEMBL77934_clogP_training_19,[*:1][H]>>Clc1cccc([*:1])c1,Oc1nc2cccc(N3CCN(Cc4cccc([*:1])c4)CC3)c2o1,ScaffoldSimilarity,training,28.0,1.0
COc1ccccc1N1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2cccc(CNC(=O)c3ccc4ccccc4c3)c2)CC1,generated_clogP_ScaffoldSimilarity_549,CHEMBL127807_clogP_training_6,C([*:1])[*:2]>>c1cc(C[*:2])cc([*:1])c1,COc1ccccc1N1CCN(C[*:1])CC1.O=C(N[*:2])c1ccc2ccccc2c1,ScaffoldSimilarity,training,30.0,0.6197088360786438
COc1ccccc1N1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2cccc(CNC(=O)c3ccc4ccccc4c3)c2)CC1,generated_clogP_ScaffoldSimilarity_549,CHEMBL127807_clogP_training_6,O=C(NC[*:1])[*:2]>>O=C(NCc1cccc([*:1])c1)[*:2],COc1ccccc1N1CCN(C[*:1])CC1.c1ccc2cc([*:2])ccc2c1,ScaffoldSimilarity,training,30.0,0.6197088360786438
COc1ccccc1N1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2ccccc2CNC(=O)c2ccc3ccccc3c2)CC1,generated_clogP_ScaffoldSimilarity_549,CHEMBL126312_clogP_training_399,O=C(NC[*:1])[*:2]>>O=C(NCc1ccccc1[*:1])[*:2],COc1ccccc1N1CCN(C[*:1])CC1.c1ccc2cc([*:2])ccc2c1,ScaffoldSimilarity,training,30.0,0.6197088360786438
COc1ccccc1N1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2cccc(CNC(=O)c3ccc4ccccc4c3)c2)CC1,generated_clogP_ScaffoldSimilarity_549,CHEMBL127807_clogP_training_6,C(C[*:1])[*:2]>>c1cc(C[*:2])cc(C[*:1])c1,COc1ccccc1N1CCN([*:2])CC1.O=C(N[*:1])c1ccc2ccccc2c1,ScaffoldSimilarity,training,30.0,0.6197088360786438
COc1ccccc1N1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2ccccc2CNC(=O)c2ccc3ccccc3c2)CC1,generated_clogP_ScaffoldSimilarity_549,CHEMBL126312_clogP_training_399,C(C[*:1])[*:2]>>c1ccc(C[*:1])c(C[*:2])c1,COc1ccccc1N1CCN([*:2])CC1.O=C(N[*:1])c1ccc2ccccc2c1,ScaffoldSimilarity,training,30.0,0.6197088360786438
COc1ccccc1N1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2cccc(CNC(=O)c3ccc4ccccc4c3)c2)CC1,generated_clogP_ScaffoldSimilarity_549,CHEMBL127807_clogP_training_6,C([*:1])[*:2]>>c1cc(C[*:2])cc([*:1])c1,COc1ccccc1N1CCN([*:2])CC1.O=C(NC[*:1])c1ccc2ccccc2c1,ScaffoldSimilarity,training,30.0,0.6197088360786438
COc1ccccc1N1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2cccc(CNC(=O)c3ccc4ccccc4c3)c2)CC1,generated_clogP_ScaffoldSimilarity_549,CHEMBL127807_clogP_training_6,O=C(NCC[*:1])[*:2]>>O=C(NCc1cccc(C[*:1])c1)[*:2],COc1ccccc1N1CCN([*:1])CC1.c1ccc2cc([*:2])ccc2c1,ScaffoldSimilarity,training,30.0,0.6197088360786438
COc1ccccc1N1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2ccccc2CNC(=O)c2ccc3ccccc3c2)CC1,generated_clogP_ScaffoldSimilarity_549,CHEMBL126312_clogP_training_399,O=C(NCC[*:1])[*:2]>>O=C(NCc1ccccc1C[*:1])[*:2],COc1ccccc1N1CCN([*:1])CC1.c1ccc2cc([*:2])ccc2c1,ScaffoldSimilarity,training,30.0,0.6197088360786438
COc1ccccc1N1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2ccccc2CNC(=O)c2ccc3ccccc3c2)CC1,generated_clogP_ScaffoldSimilarity_549,CHEMBL126312_clogP_training_399,C([*:1])[*:2]>>c1ccc([*:1])c(C[*:2])c1,COc1ccccc1N1CCN([*:2])CC1.O=C(NC[*:1])c1ccc2ccccc2c1,ScaffoldSimilarity,training,30.0,0.6197088360786438
COc1ccccc1N1CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,COc1ccccc1N1CCN(Cc2ccccc2CNC(=O)c2ccc3ccccc3c2)CC1,generated_clogP_ScaffoldSimilarity_549,CHEMBL126312_clogP_training_399,C([*:1])[*:2]>>c1ccc([*:1])c(C[*:2])c1,COc1ccccc1N1CCN(C[*:1])CC1.O=C(N[*:2])c1ccc2ccccc2c1,ScaffoldSimilarity,training,30.0,0.6197088360786438
CC(C)Oc1ccccc1N1CCN(Cc2cccc(CN(C)S(C)(=O)=O)c2)CC1,CCCCN(CCCC)C(=O)c1cccc(CN2CCN(c3ccccc3OC(C)C)CC2)c1,generated_clogP_ScaffoldSimilarity_627,CHEMBL59167_clogP_training_28,CN(C[*:1])S(=O)(=O)[*:2]>>CCCCN(CCC[*:2])C(=O)[*:1],CC(C)Oc1ccccc1N1CCN(Cc2cccc([*:1])c2)CC1.C[*:2],ScaffoldSimilarity,training,32.0,0.8147633671760559
CC(C)Oc1ccccc1N1CCN(Cc2cccc(CN(C)S(C)(=O)=O)c2)CC1,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)Nc3ccc(F)cc3)c2)CC1,generated_clogP_ScaffoldSimilarity_627,CHEMBL61926_clogP_training_9,CN(C[*:1])S(C)(=O)=O>>O=C(Nc1ccc(F)cc1)[*:1],CC(C)Oc1ccccc1N1CCN(Cc2cccc([*:1])c2)CC1,ScaffoldSimilarity,training,32.0,0.8147633671760559
CC(C)Oc1ccccc1N1CCN(Cc2cccc(CN(C)S(C)(=O)=O)c2)CC1,CCCCN(CCCC)C(=O)c1cccc(CN2CCN(c3ccccc3OC(C)C)CC2)c1,generated_clogP_ScaffoldSimilarity_627,CHEMBL59167_clogP_training_28,CN(C[*:1])S(C)(=O)=O>>CCCCN(CCCC)C(=O)[*:1],CC(C)Oc1ccccc1N1CCN(Cc2cccc([*:1])c2)CC1,ScaffoldSimilarity,training,32.0,0.8147633671760559
CC(C)Oc1ccccc1N1CCN(Cc2cccc(CN(C)S(C)(=O)=O)c2)CC1,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N(C)C3CCCCC3)c2)CC1,generated_clogP_ScaffoldSimilarity_627,CHEMBL292107_clogP_training_328,CN(C[*:1])S(=O)(=O)[*:2]>>O=C(N(C1CCCCC1)[*:2])[*:1],CC(C)Oc1ccccc1N1CCN(Cc2cccc([*:1])c2)CC1.C[*:2],ScaffoldSimilarity,training,32.0,0.8147633671760559
CC(C)Oc1ccccc1N1CCN(Cc2cccc(CN(C)S(C)(=O)=O)c2)CC1,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N(C)C3CCCCC3)c2)CC1,generated_clogP_ScaffoldSimilarity_627,CHEMBL292107_clogP_training_328,CN(C[*:1])S(C)(=O)=O>>CN(C(=O)[*:1])C1CCCCC1,CC(C)Oc1ccccc1N1CCN(Cc2cccc([*:1])c2)CC1,ScaffoldSimilarity,training,32.0,0.8147633671760559
CC(C)Oc1ccccc1N1CCN(Cc2cccc(CN(C)S(C)(=O)=O)c2)CC1,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCCCC3)c2)CC1,generated_clogP_ScaffoldSimilarity_627,CHEMBL303982_clogP_training_392,CN(C[*:1])S(C)(=O)=O>>O=C(N1CCCCCCC1)[*:1],CC(C)Oc1ccccc1N1CCN(Cc2cccc([*:1])c2)CC1,ScaffoldSimilarity,training,32.0,0.8147633671760559
CC(C)Oc1ccccc1N1CCN(Cc2cccc(CN(C)S(C)(=O)=O)c2)CC1,CCCCN(CCCC)C(=O)c1cccc(CN2CCN(c3ccccc3OC(C)C)CC2)c1,generated_clogP_ScaffoldSimilarity_627,CHEMBL59167_clogP_training_28,O=S(=O)(N(C[*:1])[*:2])[*:3]>>O=C(N(CCC[*:2])CCC[*:3])[*:1],CC(C)Oc1ccccc1N1CCN(Cc2cccc([*:1])c2)CC1.C[*:2].C[*:3],ScaffoldSimilarity,training,32.0,0.8147633671760559
CC(C)Oc1ccccc1N1CCN(Cc2cccc(CN(C)S(C)(=O)=O)c2)CC1,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N(C)C3CCCCC3)c2)CC1,generated_clogP_ScaffoldSimilarity_627,CHEMBL292107_clogP_training_328,CS(=O)(=O)N(C[*:1])[*:2]>>O=C(N(C1CCCCC1)[*:2])[*:1],CC(C)Oc1ccccc1N1CCN(Cc2cccc([*:1])c2)CC1.C[*:2],ScaffoldSimilarity,training,32.0,0.8147633671760559
CC(C)Oc1ccccc1N1CCN(Cc2cccc(CN(C)S(C)(=O)=O)c2)CC1,CCCCN(CCCC)C(=O)c1cccc(CN2CCN(c3ccccc3OC(C)C)CC2)c1,generated_clogP_ScaffoldSimilarity_627,CHEMBL59167_clogP_training_28,CS(=O)(=O)N(C[*:1])[*:2]>>CCCCN(CCC[*:2])C(=O)[*:1],CC(C)Oc1ccccc1N1CCN(Cc2cccc([*:1])c2)CC1.C[*:2],ScaffoldSimilarity,training,32.0,0.8147633671760559
COc1ccccc1N1CCN(CCN2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_ScaffoldSimilarity_662,CHEMBL542542_clogP_training_46,C1CN([*:1])CCN1[*:2]>>Clc1ccc(OCC[*:1])c([*:2])c1,COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,ScaffoldSimilarity,training,33.0,1.0
COc1ccccc1N1CCN(CCCCN2CCC(=O)N(c3ccccc3)C2)CC1,COc1ccccc1N1CCN(CCCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_ScaffoldSimilarity_760,CHEMBL11380_clogP_training_23,O=C1CCN(C[*:1])CN1[*:2]>>Clc1ccc(OCC[*:2])c([*:1])c1,COc1ccccc1N1CCN(CCC[*:1])CC1.c1ccc([*:2])cc1,ScaffoldSimilarity,training,35.0,0.7143714427947998
COc1ccccc1N1CCN(CCCCN2CCC(=O)N(c3ccccc3)C2)CC1,COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccc(-c3ccccc3)cc2)CC1,generated_clogP_ScaffoldSimilarity_760,CHEMBL126746_clogP_training_171,O=C1CCN([*:1])CN1[*:2]>>O=C(C=Cc1ccc([*:2])cc1)N[*:1],COc1ccccc1N1CCN(CCCC[*:1])CC1.c1ccc([*:2])cc1,ScaffoldSimilarity,training,35.0,0.7143714427947998
COc1ccccc1N1CCN(CCCCN2CCC(=O)N(c3ccccc3)C2)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_ScaffoldSimilarity_760,CHEMBL542542_clogP_training_46,O=C1CCN(CC[*:1])CN1[*:2]>>Clc1ccc(OCC[*:2])c([*:1])c1,COc1ccccc1N1CCN(CC[*:1])CC1.c1ccc([*:2])cc1,ScaffoldSimilarity,training,35.0,0.7143714427947998
COc1ccccc1N1CCN(CCc2cnn(Cc3ccccc3)c2N)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_ScaffoldSimilarity_809,CHEMBL542542_clogP_training_46,Nc1c(C[*:1])cnn1[*:2]>>Clc1ccc(OC[*:2])c(C[*:1])c1,COc1ccccc1N1CCN(C[*:1])CC1.c1ccc(C[*:2])cc1,ScaffoldSimilarity,training,36.0,1.0
COc1ccccc1N1CCN(CCc2cnn(Cc3ccccc3)c2N)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_ScaffoldSimilarity_809,CHEMBL542542_clogP_training_46,Nc1c([*:1])cnn1[*:2]>>Clc1ccc(OC[*:2])c([*:1])c1,COc1ccccc1N1CCN(CC[*:1])CC1.c1ccc(C[*:2])cc1,ScaffoldSimilarity,training,36.0,1.0
COc1ccccc1N1CCN(CCc2cnn(Cc3ccccc3)c2N)CC1,COc1ccccc1N1CCN(CCCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_ScaffoldSimilarity_809,CHEMBL11380_clogP_training_23,Nc1c([*:1])cnn1[*:2]>>Clc1ccc(OC[*:2])c(C[*:1])c1,COc1ccccc1N1CCN(CC[*:1])CC1.c1ccc(C[*:2])cc1,ScaffoldSimilarity,training,36.0,1.0
COc1ccccc1N1CCN(CCc2cnn(Cc3ccccc3)c2N)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_ScaffoldSimilarity_809,CHEMBL542542_clogP_training_46,Nc1c([*:1])cnn1C[*:2]>>Clc1ccc(OCC[*:2])c([*:1])c1,COc1ccccc1N1CCN(CC[*:1])CC1.c1ccc([*:2])cc1,ScaffoldSimilarity,training,36.0,1.0
COc1ccccc1N1CCN(CCN2CCN(c3ccccc3OC)CC2)CC1,COc1ccccc1N1CCN(Cc2cc(CN3CCN(c4ccccc4OC)CC3)c3cccccc2-3)CC1,generated_clogP_ScaffoldSimilarity_1033,CHEMBL2207641_clogP_training_78,C([*:1])[*:2]>>c1ccc2c(C[*:2])cc([*:1])c-2cc1,COc1ccccc1N1CCN(C[*:1])CC1.COc1ccccc1N1CCN([*:2])CC1,ScaffoldSimilarity,training,41.0,1.0
COc1ccccc1N1CCN(CCN2CCN(c3ccccc3OC)CC2)CC1,COc1ccccc1N1CCN(Cc2cc(CN3CCN(c4ccccc4OC)CC3)c3cccccc2-3)CC1,generated_clogP_ScaffoldSimilarity_1033,CHEMBL2207641_clogP_training_78,C(C[*:1])[*:2]>>c1ccc2c(C[*:2])cc(C[*:1])c-2cc1,COc1ccccc1N1CCN([*:2])CC1.COc1ccccc1N1CCN([*:1])CC1,ScaffoldSimilarity,training,41.0,1.0
Fc1ccc(OCCCN2CCC(Nc3cccnn3)CC2)cc1,Fc1ccc(OCCCN2CCC(c3ccc(Cl)cc3)CC2)cc1,generated_clogP_ScaffoldSimilarity_1060,CHEMBL1940406_clogP_training_487,c1cnnc(N[*:1])c1>>Clc1ccc([*:1])cc1,Fc1ccc(OCCCN2CCC([*:1])CC2)cc1,ScaffoldSimilarity,training,42.0,1.0
COc1ccccc1N1CCN(CCN2C(=O)NC(C)(c3ccccc3)C2=O)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_ScaffoldSimilarity_1057,CHEMBL542542_clogP_training_46,CC1([*:1])NC(=O)N([*:2])C1=O>>Clc1ccc(OCC[*:1])c([*:2])c1,COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,ScaffoldSimilarity,training,42.0,1.0
COc1ccccc1N1CCN(CCNC=C2N=C(c3ccccc3)OC2=O)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_ScaffoldSimilarity_1225,CHEMBL542542_clogP_training_46,O=C1OC([*:1])=NC1=CN[*:2]>>Clc1ccc(OCC[*:1])c([*:2])c1,COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,ScaffoldSimilarity,training,46.0,1.0
Oc1[nH]cc2ccc(OCCCCN3CCN(c4ccccn4)CC3)cc12,Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)cc12,generated_clogP_ScaffoldSimilarity_1216,46946859_clogP_training_407,c1ccc([*:1])nc1>>c1ccc2c([*:1])cccc2c1,Oc1[nH]cc2ccc(OCCCCN3CCN([*:1])CC3)cc12,ScaffoldSimilarity,training,46.0,0.7553633451461792
COc1ccccc1N1CCN(CCN2C(=O)NC3(c4ccccc4)CCC23)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_ScaffoldSimilarity_1304,CHEMBL542542_clogP_training_46,O=C1NC2([*:1])CCC2N1[*:2]>>Clc1ccc(OCC[*:1])c([*:2])c1,COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,ScaffoldSimilarity,training,48.0,1.0
CCCN(CCN1CCN(c2ncccn2)CC1)C1CCc2c(O)cccc2C1,CCCN(CCN1CCN(c2cccc(Cl)c2Cl)CC1)C1CCc2c(O)cccc2C1,generated_clogP_ScaffoldSimilarity_1366,CHEMBL252539_clogP_training_299,c1cnc([*:1])nc1>>Clc1cccc([*:1])c1Cl,CCCN(CCN1CCN([*:1])CC1)C1CCc2c(O)cccc2C1,ScaffoldSimilarity,training,50.0,1.0
Cc1ccccc1CN1CN(c2ccccc2)C2(CCN(CCO)CC2)C1=O,Cc1ccccc1CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,generated_clogP_ScaffoldSimilarity_1431,15121342_clogP_training_270,O[*:1]>>O=C(C[*:1])c1ccc(F)cc1,Cc1ccccc1CN1CN(c2ccccc2)C2(CCN(CC[*:1])CC2)C1=O,ScaffoldSimilarity,training,52.0,1.0
Cc1ccccc1CN1CN(c2ccccc2)C2(CCN(CCO)CC2)C1=O,Cc1ccccc1CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,generated_clogP_ScaffoldSimilarity_1431,15121342_clogP_training_270,OCC[*:1]>>O=C(CCC[*:1])c1ccc(F)cc1,Cc1ccccc1CN1CN(c2ccccc2)C2(CCN([*:1])CC2)C1=O,ScaffoldSimilarity,training,52.0,1.0
Cc1ccccc1CN1CN(c2ccccc2)C2(CCN(CCO)CC2)C1=O,Cc1ccccc1CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,generated_clogP_ScaffoldSimilarity_1431,15121342_clogP_training_270,OC[*:1]>>O=C(CC[*:1])c1ccc(F)cc1,Cc1ccccc1CN1CN(c2ccccc2)C2(CCN(C[*:1])CC2)C1=O,ScaffoldSimilarity,training,52.0,1.0
CC(C)Oc1ccccc1N1CCN(C2CCC(NS(=O)(=O)c3ccccc3C(N)=O)CC2)CC1,CC(C)Oc1ccccc1N1CCN(C2CCC(NS(=O)(=O)c3ccc(Cl)cc3Cl)CC2)CC1,generated_clogP_ScaffoldSimilarity_1483,CHEMBL393104_clogP_training_58,NC(=O)c1ccccc1[*:1]>>Clc1ccc([*:1])c(Cl)c1,CC(C)Oc1ccccc1N1CCN(C2CCC(NS(=O)(=O)[*:1])CC2)CC1,ScaffoldSimilarity,training,53.0,1.0
COc1ccccc1N1CCN(CCn2nc(-c3ccccc3)ccc2=O)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_ScaffoldSimilarity_1924,CHEMBL542542_clogP_training_46,O=c1ccc([*:1])nn1[*:2]>>Clc1ccc(OCC[*:1])c([*:2])c1,COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,ScaffoldSimilarity,training,64.0,1.0
CCCN(CCN1CCN(c2ccccn2)CC1)C1CCc2ccc(O)cc2C1,CCCN(CCN1CCN(c2cccc(Cl)c2Cl)CC1)C1CCc2ccc(O)cc2C1,generated_clogP_ScaffoldSimilarity_1962,10479465_clogP_training_341,c1ccc([*:1])nc1>>Clc1cccc([*:1])c1Cl,CCCN(CCN1CCN([*:1])CC1)C1CCc2ccc(O)cc2C1,ScaffoldSimilarity,training,65.0,0.8231781721115112
COc1ccccc1N1CCN(CC(=O)NCc2ccccc2)CC1,COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,generated_clogP_ScaffoldSimilarity_2004,CHEMBL542542_clogP_training_46,O=C(N[*:1])[*:2]>>Clc1ccc(OC[*:1])c(C[*:2])c1,COc1ccccc1N1CCN(C[*:2])CC1.c1ccc(C[*:1])cc1,ScaffoldSimilarity,training,66.0,1.0
