SMILES_OF_LEFT_MMP,SMILES_OF_RIGHT_MMP,ID_OF_LEFT_MMP,ID_OF_RIGHT_MMP,SMIRKS_OF_TRANSFORMATION,SMILES_OF_CONTEXT,SET_OF_LEFT_MMP,SET_OF_RIGHT_MMP,STEP,SCORE
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCn2c(=O)ccc(=O)n2-c2ccccc2)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,45482879_HTR1A_test_567,C1CN([*:1])CCC1CN[*:2]>>O=c1ccc(=O)n([*:1])n1CC[*:2],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCC(OC(N)=O)c2ccccc2)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,67282756_HTR1A_test_520,C1CN([*:1])CCC1CN[*:2]>>NC(=O)OC([*:2])[*:1],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCn2c(=O)ccc(=O)n2-c2ccccc2)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,45482876_HTR1A_test_512,C1CN([*:1])CCC1CN[*:2]>>O=c1ccc(=O)n([*:1])n1C[*:2],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCNC(=O)c2ccccc2)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,CHEMBL26188_HTR1A_test_446,C1CN([*:1])CCC1CN[*:2]>>O=C(NCC[*:2])[*:1],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCN(C(=O)c2ccccc2)c2ccccn2)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,CHEMBL410521_HTR1A_test_370,C1CN([*:1])CCC1CN[*:2]>>O=C(N(c1ccccn1)[*:2])[*:1],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCCC(=O)NCc2ccccc2)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,CHEMBL495120_HTR1A_test_360,C1CN([*:1])CCC1CN[*:2]>>O=C(CCC[*:2])NC[*:1],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCC(OC(N)=O)c2ccccc2)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,67282756_HTR1A_test_520,C1CN([*:1])CCC1CNC[*:2]>>NC(=O)OC(C[*:2])[*:1],COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCC(=O)c2ccccc2)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,CHEMBL134676_HTR1A_test_218,C1CN([*:1])CCC1CN[*:2]>>O=C([*:2])[*:1],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCn2c(O)c3ccccc3c2-c2ccccc2)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,CHEMBL296081_HTR1A_test_138,C1CN([*:1])CCC1CN[*:2]>>Oc1c2ccccc2c([*:1])n1[*:2],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCC(=NO)c2ccccc2)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,CHEMBL135669_HTR1A_test_129,C1CN([*:1])CCC1CN[*:2]>>ON=C([*:2])[*:1],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCCC(=O)c2ccccc2)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,CHEMBL158850_HTR1A_test_70,C1CN([*:1])CCC1CN[*:2]>>O=C(CCC[*:2])[*:1],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCN=C2CC(c3ccccc3)=NN(C)C2=O)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,CHEMBL311479_HTR1A_test_33,C1CN([*:1])CCC1CN[*:2]>>CN1N=C([*:1])CC(=N[*:2])C1=O,COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCN2C(=O)NC(C)(c3ccccc3)C2=O)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,CHEMBL1098307_HTR1A_test_28,C1CN([*:1])CCC1CN[*:2]>>CC1([*:1])NC(=O)N(C[*:2])C1=O,COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccccc2)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,CHEMBL141419_HTR1A_test_22,C1CN([*:1])CCC1CN[*:2]>>O=C(C=C[*:1])NCC[*:2],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCC(=O)c2ccccc2)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,CHEMBL347837_HTR1A_test_1,C1CN([*:1])CCC1CN[*:2]>>O=C(CC[*:2])[*:1],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCN=C2CC(c3ccccc3)=NN(C)C2=O)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,CHEMBL311479_HTR1A_test_33,C1CN([*:1])CCC1CNC[*:2]>>CN1N=C([*:1])CC(=NC[*:2])C1=O,COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(Cc2cnn(-c3ccccc3)c2)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,CHEMBL379602_HTR1A_test_629,C1CN([*:1])CCC1CNC[*:2]>>c1nn([*:1])cc1[*:2],COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCC(O)c2ccccc2)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,CHEMBL135293_HTR1A_test_175,C1CN([*:1])CCC1CN[*:2]>>OC([*:2])[*:1],COc1ccccc1N1CCN(CC[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCN2C(=O)NC(C)(c3ccccc3)C2=O)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,CHEMBL1098307_HTR1A_test_28,C1CN([*:1])CCC1CNC[*:2]>>CC1([*:1])NC(=O)N(CC[*:2])C1=O,COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCNC(=O)CCCc2ccccc2)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,CHEMBL26539_HTR1A_test_628,C1CN([*:1])CCC1CNC[*:2]>>O=C(CCC[*:1])NCCC[*:2],COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCC(=O)c2ccccc2)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,CHEMBL347837_HTR1A_test_1,C1CN([*:1])CCC1CNC[*:2]>>O=C(CCC[*:2])[*:1],COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
CCCCN1CCN(c2cccc(N3CCNCC3)c2OC)CC1,CCCCN1CCN(c2ccccc2OC)CC1,generated_HTR1A_IdenticalTopologicalScaffold_747,10354670_HTR1A_test_205,C1CN([*:1])CCN1>>[*:1][H],CCCCN1CCN(c2cccc([*:1])c2OC)CC1,IdenticalTopologicalScaffold,test,83.0,0.9870228171348572
COc1ccccc1N1CCN(Cc2cccc(N3CCNCC3)c2)CC1,COc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCCC3)c2)CC1,generated_HTR1A_IdenticalTopologicalScaffold_740,CHEMBL64274_HTR1A_test_168,C1CN([*:1])CCN1>>O=C(N1CCCCCC1)[*:1],COc1ccccc1N1CCN(Cc2cccc([*:1])c2)CC1,IdenticalTopologicalScaffold,test,83.0,0.9915550351142884
Cc1ccccc1N1CCN(CCCNC2CCNCC2)CC1,Cc1ccccc1N1CCN(CCCCN2CSCC2=O)CC1,generated_HTR1A_IdenticalTopologicalScaffold_726,CHEMBL129924_HTR1A_training_1352,C1CC(N[*:1])CCN1>>O=C1CSCN1C[*:1],Cc1ccccc1N1CCN(CCC[*:1])CC1,IdenticalTopologicalScaffold,training,83.0,0.9931880235671996
COc1ccccc1N1CCN(CCNCC2CCN(c3ccccc3)CC2)CC1,COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccccc2)CC1,generated_HTR1A_IdenticalTopologicalScaffold_758,CHEMBL141419_HTR1A_test_22,C1CN([*:1])CCC1CNC[*:2]>>O=C(C=C[*:1])NCCC[*:2],COc1ccccc1N1CCN(C[*:2])CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,test,83.0,0.9855834245681764
Cc1ccccc1N1CCN(Cc2ccc(CCNCCNCCc3ccccc3)cc2)CC1,Cc1ccccc1N1CCN(Cc2ccc(C(O)c3ccccc3)cc2)CC1,generated_HTR1A_IdenticalTopologicalScaffold_813,CHEMBL1161120_HTR1A_training_62,C(CNCC[*:1])NCC[*:2]>>OC([*:2])[*:1],Cc1ccccc1N1CCN(Cc2ccc([*:2])cc2)CC1.c1ccc([*:1])cc1,IdenticalTopologicalScaffold,training,85.0,0.7970534563064575
CN1CCN(c2cccc(N3CCNCC3)c2)CC1,Cc1ccccc1-c1cccc(N2CCNCC2)c1,generated_HTR1A_IdenticalTopologicalScaffold_884,CHEMBL2164330_HTR1A_training_1265,C1CN([*:1])CCN1[*:2]>>c1ccc([*:1])c([*:2])c1,C[*:2].c1cc(N2CCNCC2)cc([*:1])c1,IdenticalTopologicalScaffold,training,86.0,0.8743752837181091
Cc1cccc(N2CCN(CCCNCC3CCNCC3)CC2)c1C,Cc1cccc(N2CCN(CCCCN3CSCC3=O)CC2)c1C,generated_HTR1A_IdenticalTopologicalScaffold_962,CHEMBL132825_HTR1A_validation_634,C1CC(CN[*:1])CCN1>>O=C1CSCN1C[*:1],Cc1cccc(N2CCN(CCC[*:1])CC2)c1C,IdenticalTopologicalScaffold,validation,88.0,0.9959391951560974
Nc1ccc2ccccc2c1N1CCNCC1,c1ccc2c(N3CCNCC3)cccc2c1,generated_HTR1A_IdenticalTopologicalScaffold_1059,CHEMBL277120_HTR1A_training_1619,N[*:1]>>[*:1][H],c1ccc2c(N3CCNCC3)c([*:1])ccc2c1,IdenticalTopologicalScaffold,training,91.0,0.6188825368881226
Nc1ccc2ccccc2c1N1CCNCC1,COc1ccc2ccccc2c1N1CCNCC1,generated_HTR1A_IdenticalTopologicalScaffold_1059,CHEMBL287210_HTR1A_training_1168,N[*:1]>>CO[*:1],c1ccc2c(N3CCNCC3)c([*:1])ccc2c1,IdenticalTopologicalScaffold,training,91.0,0.6188825368881226
c1ccc(N2CCN(c3ccccc3N3CCNCC3)CC2)cc1,c1ccc(Sc2ccccc2N2CCNCC2)cc1,generated_HTR1A_IdenticalTopologicalScaffold_1318,53237435_HTR1A_training_831,C1CN([*:1])CCN1[*:2]>>S([*:2])[*:1],c1ccc([*:2])cc1.c1ccc([*:1])c(N2CCNCC2)c1,IdenticalTopologicalScaffold,training,96.0,0.7002261281013489
